Nr,Destination,Prefix,Zone,Mobile,Cost
7342,Russia,7847,3,,0.30
7343,Russia,7848,3,,0.30
7344,Russia,7851,3,,0.30
7345,Russia,7855,3,,0.30
7346,Russia,7861,3,,0.30
7347,Russia,7862,3,,0.30
7348,Russia,7863,3,,0.30
7349,Russia,7865,3,,0.30
7350,Russia,7866,3,,0.30
7351,Russia,7867,3,,0.30
7352,Russia,7871,3,,0.30
7353,Russia,7872,3,,0.30
7354,Russia,7873,3,,0.30
7355,Russia,7877,3,,0.30
7356,Russia,7878,3,,0.30
7357,Russia,7879,3,,0.30
7358,"Russia, mobile",79,3,1,0.50
7359,"Russia, mobile Rostelecom",7901265,3,1,0.50
7360,"Russia, mobile Rostelecom",7901266,3,1,0.50
7361,"Russia, mobile Rostelecom",7901267,3,1,0.50
7362,"Russia, mobile Rostelecom",7901268,3,1,0.50
7363,"Russia, mobile Rostelecom",7901269,3,1,0.50
7364,"Russia, mobile Rostelecom",7901954,3,1,0.50
7365,"Russia, mobile Rostelecom",7901955,3,1,0.50
7366,"Russia, mobile Rostelecom",7902150,3,1,0.50
7367,"Russia, mobile Rostelecom",7902151,3,1,0.50
7368,"Russia, mobile Rostelecom",7902155,3,1,0.50
7369,"Russia, mobile Rostelecom",7902156,3,1,0.50
7370,"Russia, mobile Rostelecom",7902188,3,1,0.50
7371,"Russia, mobile Rostelecom",7902253,3,1,0.50
7372,"Russia, mobile Rostelecom",7902254,3,1,0.50
7373,"Russia, mobile Rostelecom",7902255,3,1,0.50
7374,"Russia, mobile Rostelecom",7902256,3,1,0.50
7375,"Russia, mobile Rostelecom",7902257,3,1,0.50
7376,"Russia, mobile Rostelecom",7902258,3,1,0.50
7377,"Russia, mobile Rostelecom",7902259,3,1,0.50
7378,"Russia, mobile Rostelecom",790226,3,1,0.50
7379,"Russia, mobile Rostelecom",790227,3,1,0.50
7380,"Russia, mobile Rostelecom",7902400,3,1,0.50
7381,"Russia, mobile Rostelecom",7902409,3,1,0.50
7382,"Russia, mobile Rostelecom",7902410,3,1,0.50
7383,"Russia, mobile Rostelecom",790244,3,1,0.50
7384,"Russia, mobile Rostelecom",790247,3,1,0.50
7385,"Russia, mobile Rostelecom",7902500,3,1,0.50
7386,"Russia, mobile Rostelecom",7902501,3,1,0.50
7387,"Russia, mobile Rostelecom",7902502,3,1,0.50
7388,"Russia, mobile Rostelecom",7902503,3,1,0.50
7389,"Russia, mobile Rostelecom",7902509,3,1,0.50
7390,"Russia, mobile Rostelecom",7902583,3,1,0.50
7391,"Russia, mobile Rostelecom",7902584,3,1,0.50
7392,"Russia, mobile Rostelecom",7902585,3,1,0.50
7393,"Russia, mobile Rostelecom",7902586,3,1,0.50
7394,"Russia, mobile Rostelecom",7902587,3,1,0.50
7395,"Russia, mobile Rostelecom",790260,3,1,0.50
7396,"Russia, mobile Rostelecom",790261,3,1,0.50
7397,"Russia, mobile Rostelecom",790262,3,1,0.50
7398,"Russia, mobile Rostelecom",790263,3,1,0.50
7399,"Russia, mobile Rostelecom",790264,3,1,0.50
7400,"Russia, mobile Rostelecom",7902690,3,1,0.50
7401,"Russia, mobile Rostelecom",7902691,3,1,0.50
7402,"Russia, mobile Rostelecom",7902692,3,1,0.50
7403,"Russia, mobile Rostelecom",7902693,3,1,0.50
7404,"Russia, mobile Rostelecom",7902694,3,1,0.50
7405,"Russia, mobile Rostelecom",790279,3,1,0.50
7406,"Russia, mobile Rostelecom",790280,3,1,0.50
7407,"Russia, mobile Rostelecom",7902812,3,1,0.50
7408,"Russia, mobile Rostelecom",7902813,3,1,0.50
7409,"Russia, mobile Rostelecom",7902814,3,1,0.50
7410,"Russia, mobile Rostelecom",7902815,3,1,0.50
7411,"Russia, mobile Rostelecom",7902816,3,1,0.50
7412,"Russia, mobile Rostelecom",7902817,3,1,0.50
7413,"Russia, mobile Rostelecom",7902818,3,1,0.50
7414,"Russia, mobile Rostelecom",7902819,3,1,0.50
7415,"Russia, mobile Rostelecom",7902820,3,1,0.50
7416,"Russia, mobile Rostelecom",7902824,3,1,0.50
7417,"Russia, mobile Rostelecom",7902825,3,1,0.50
7418,"Russia, mobile Rostelecom",7902826,3,1,0.50
7419,"Russia, mobile Rostelecom",7902827,3,1,0.50
7420,"Russia, mobile Rostelecom",7902828,3,1,0.50
7421,"Russia, mobile Rostelecom",7902829,3,1,0.50
7422,"Russia, mobile Rostelecom",790283,3,1,0.50
7423,"Russia, mobile Rostelecom",790285,3,1,0.50
7424,"Russia, mobile Rostelecom",790286,3,1,0.50
7425,"Russia, mobile Rostelecom",790289,3,1,0.50
7426,"Russia, mobile Vympelcom",7903,3,1,0.50
7427,"Russia, mobile Rostelecom",790445,3,1,0.50
7428,"Russia, mobile Rostelecom",790446,3,1,0.50
7429,"Russia, mobile Rostelecom",790447,3,1,0.50
7430,"Russia, mobile Rostelecom",790448,3,1,0.50
7431,"Russia, mobile Rostelecom",790449,3,1,0.50
7432,"Russia, mobile Rostelecom",790480,3,1,0.50
7433,"Russia, mobile Rostelecom",790481,3,1,0.50
7434,"Russia, mobile Rostelecom",790484,3,1,0.50
7435,"Russia, mobile Rostelecom",790487,3,1,0.50
7436,"Russia, mobile Rostelecom",790488,3,1,0.50
7437,"Russia, mobile Rostelecom",790493,3,1,0.50
7438,"Russia, mobile Rostelecom",790494,3,1,0.50
7439,"Russia, mobile Vympelcom",7905,3,1,0.50
7440,"Russia, mobile Vympelcom",7906,3,1,0.50
7441,"Russia, mobile Rostelecom",790800,3,1,0.50
7442,"Russia, mobile Rostelecom",790807,3,1,0.50
7443,"Russia, mobile Rostelecom",790808,3,1,0.50
7444,"Russia, mobile Rostelecom",790809,3,1,0.50
7445,"Russia, mobile Rostelecom",790824,3,1,0.50
7446,"Russia, mobile Rostelecom",790825,3,1,0.50
7447,"Russia, mobile Rostelecom",790826,3,1,0.50
7448,"Russia, mobile Rostelecom",790827,3,1,0.50
7449,"Russia, mobile Rostelecom",7908497,3,1,0.50
7450,"Russia, mobile Rostelecom",7908498,3,1,0.50
7451,"Russia, mobile Rostelecom",7908499,3,1,0.50
7452,"Russia, mobile Rostelecom",790881,3,1,0.50
7453,"Russia, mobile Rostelecom",790882,3,1,0.50
7454,"Russia, mobile Rostelecom",790883,3,1,0.50
7455,"Russia, mobile Rostelecom",7908852,3,1,0.50
7456,"Russia, mobile Rostelecom",7908853,3,1,0.50
7457,"Russia, mobile Rostelecom",7908854,3,1,0.50
7458,"Russia, mobile Rostelecom",7908855,3,1,0.50
7459,"Russia, mobile Rostelecom",7908856,3,1,0.50
7460,"Russia, mobile Rostelecom",7908857,3,1,0.50
7461,"Russia, mobile Rostelecom",7908858,3,1,0.50
7462,"Russia, mobile Rostelecom",7908859,3,1,0.50
7463,"Russia, mobile Rostelecom",790886,3,1,0.50
7464,"Russia, mobile Rostelecom",790887,3,1,0.50
7465,"Russia, mobile Rostelecom",790888,3,1,0.50
7466,"Russia, mobile Rostelecom",790889,3,1,0.50
7467,"Russia, mobile Vympelcom",7909,3,1,0.50
7468,"Russia, mobile MTS",791,3,1,0.50
7469,"Russia, mobile Megafon",792,3,1,0.50
7470,"Russia, mobile Megafon",793,3,1,0.50
7471,"Russia, Abkhazia",7940,3,,0.30
7472,"Russia, mobile Rostelecom",795044,3,1,0.50
7473,"Russia, mobile Rostelecom",795045,3,1,0.50
7474,"Russia, mobile Rostelecom",795046,3,1,0.50
7475,"Russia, mobile Rostelecom",795047,3,1,0.50
7476,"Russia, mobile Rostelecom",795048,3,1,0.50
7477,"Russia, mobile Rostelecom",795049,3,1,0.50
7478,"Russia, mobile Rostelecom",795050,3,1,0.50
7479,"Russia, mobile Rostelecom",795051,3,1,0.50
7480,"Russia, mobile Rostelecom",795052,3,1,0.50
7481,"Russia, mobile Rostelecom",795053,3,1,0.50
7482,"Russia, mobile Rostelecom",795054,3,1,0.50
7483,"Russia, mobile Rostelecom",795055,3,1,0.50
7484,"Russia, mobile Rostelecom",7950560,3,1,0.50
7485,"Russia, mobile Rostelecom",7950561,3,1,0.50
7486,"Russia, mobile Rostelecom",7950562,3,1,0.50
7487,"Russia, mobile Rostelecom",7950563,3,1,0.50
7488,"Russia, mobile Rostelecom",7950564,3,1,0.50
7489,"Russia, mobile Rostelecom",795123,3,1,0.50
7490,"Russia, mobile Rostelecom",795124,3,1,0.50
7491,"Russia, mobile Rostelecom",795125,3,1,0.50
7492,"Russia, mobile Rostelecom",795126,3,1,0.50
7493,"Russia, mobile Rostelecom",795127,3,1,0.50
7494,"Russia, mobile Rostelecom",795143,3,1,0.50
7495,"Russia, mobile Rostelecom",795192,3,1,0.50
7496,"Russia, mobile Rostelecom",795193,3,1,0.50
7497,"Russia, mobile Rostelecom",795194,3,1,0.50
7498,"Russia, mobile Rostelecom",795195,3,1,0.50
7499,"Russia, mobile Rostelecom",795196,3,1,0.50
7500,"Russia, mobile Rostelecom",795197,3,1,0.50
7501,"Russia, mobile Rostelecom",795198,3,1,0.50
7502,"Russia, mobile Rostelecom",7951990,3,1,0.50
7503,"Russia, mobile Rostelecom",7951991,3,1,0.50
7504,"Russia, mobile Rostelecom",7951992,3,1,0.50
7505,"Russia, mobile Rostelecom",7951993,3,1,0.50
7506,"Russia, mobile Rostelecom",7951994,3,1,0.50
7507,"Russia, mobile Rostelecom",7951995,3,1,0.50
7508,"Russia, mobile Rostelecom",7951996,3,1,0.50
7509,"Russia, mobile Rostelecom",7952315,3,1,0.50
7510,"Russia, mobile Rostelecom",7952316,3,1,0.50
7511,"Russia, mobile Rostelecom",7952317,3,1,0.50
7512,"Russia, mobile Rostelecom",7952318,3,1,0.50
7513,"Russia, mobile Rostelecom",7952319,3,1,0.50
7514,"Russia, mobile Rostelecom",795232,3,1,0.50
7515,"Russia, mobile Rostelecom",795233,3,1,0.50
7516,"Russia, mobile Rostelecom",795234,3,1,0.50
7517,"Russia, mobile Rostelecom",795264,3,1,0.50
7518,"Russia, mobile Rostelecom",795265,3,1,0.50
7519,"Russia, mobile Rostelecom",7952660,3,1,0.50
7520,"Russia, mobile Rostelecom",7952661,3,1,0.50
7521,"Russia, mobile Rostelecom",7952662,3,1,0.50
7522,"Russia, mobile Rostelecom",7952663,3,1,0.50
7523,"Russia, mobile Rostelecom",7952664,3,1,0.50
7524,"Russia, mobile Rostelecom",795267,3,1,0.50
7525,"Russia, mobile Rostelecom",795268,3,1,0.50
7526,"Russia, mobile Rostelecom",795269,3,1,0.50
7527,"Russia, mobile Rostelecom",795270,3,1,0.50
7528,"Russia, mobile Rostelecom",795271,3,1,0.50
7529,"Russia, mobile Rostelecom",7952720,3,1,0.50
7530,"Russia, mobile Rostelecom",7952721,3,1,0.50
7531,"Russia, mobile Rostelecom",7952722,3,1,0.50
7532,"Russia, mobile Rostelecom",7952723,3,1,0.50
7533,"Russia, mobile Rostelecom",7952724,3,1,0.50
7534,"Russia, mobile Rostelecom",795382,3,1,0.50
7535,"Russia, mobile Vympelcom",7960,3,1,0.50
7536,"Russia, mobile Vympelcom",7961,3,1,0.50
7537,"Russia, mobile Vympelcom",7962,3,1,0.50
7538,"Russia, mobile Vympelcom",7963,3,1,0.50
7539,"Russia, mobile Vympelcom",7964,3,1,0.50
7540,"Russia, mobile Vympelcom",7965,3,1,0.50
7541,"Russia, mobile Vympelcom",7966,3,1,0.50
7542,"Russia, mobile Vympelcom",7967,3,1,0.50
7543,"Russia, mobile Vympelcom",7968,3,1,0.50
7544,"Russia, mobile MTS",798,3,1,0.50
7545,"Russia, mobile Rostelecom",799200,3,1,0.50
7546,"Russia, mobile Rostelecom",799201,3,1,0.50
7547,"Russia, mobile Rostelecom",799202,3,1,0.50
7548,"Russia, mobile Rostelecom",799220,3,1,0.50
7549,"Russia, mobile Rostelecom",799221,3,1,0.50
7550,"Russia, mobile Rostelecom",799222,3,1,0.50
7551,"Russia, mobile Rostelecom",799223,3,1,0.50
7552,"Russia, mobile Rostelecom",799230,3,1,0.50
7553,"Russia, mobile Rostelecom",799231,3,1,0.50
7554,"Russia, mobile Rostelecom",799235,3,1,0.50
7555,"Russia, mobile Rostelecom",799236,3,1,0.50
7556,"Russia, mobile Rostelecom",799240,3,1,0.50
7557,"Russia, mobile Rostelecom",799242,3,1,0.50
7558,"Russia, mobile Rostelecom",799250,3,1,0.50
7559,"Russia, mobile Rostelecom",799251,3,1,0.50
7560,"Russia, mobile Rostelecom",799252,3,1,0.50
7561,"Russia, mobile Rostelecom",7996300,3,1,0.50
7562,"Russia, mobile Rostelecom",7996301,3,1,0.50
7563,"Russia, mobile Rostelecom",7996302,3,1,0.50
7564,"Russia, mobile Megafon",7997,3,1,0.50
7565,International Shared Cost Number,808,7,,9.95
7566,Japan,81,2,,0.20
7567,"Japan, Tokyo",813,2,,0.20
7568,Japan,8150,2,,0.20
7569,"Japan, mobile",8170,2,1,0.40
7570,"Japan, mobile",8180,2,1,0.40
7571,"Japan, mobile",8190,2,1,0.40
7572,Korea South,82,1,,0.05
7573,"Korea South, mobile",821,1,1,0.25
7574,"Korea South, Seoul",822,1,,0.05
7575,"Korea South, mobile",8250,1,1,0.25
7576,Vietnam,84,2,,0.20
7577,"Vietnam, mobile",8412,2,1,0.40
7578,"Vietnam, mobile",8416,2,1,0.40
7579,"Vietnam, mobile",84199,2,1,0.40
7580,Vietnam,844,2,,0.20
7581,"Vietnam, Ho Chi Minh City",848,2,,0.20
7582,"Vietnam, mobile",849,2,1,0.40
7583,Korea North,850,5,,1.50
7584,Hong Kong,852,2,,0.20
7585,"Hong Kong, mobile",8525,2,1,0.40
7586,"Hong Kong, mobile",8526,2,1,0.40
7587,"Hong Kong, mobile",8529,2,1,0.40
7588,Macao,853,2,,0.20
7589,"Macao, mobile",8536,2,1,0.40
7590,Cambodia,855,2,,0.20
7591,"Cambodia, mobile",8551,2,1,0.40
7592,"Cambodia, mobile",8559,2,1,0.40
7593,Laos,856,2,,0.20
7594,"Laos, mobile",85620,2,1,0.40
7595,China,86,1,,0.05
7596,"China, Beijing",8610,1,,0.05
7597,"China, mobile",8613,1,1,0.25
7598,"China, mobile",86145,1,1,0.25
7599,"China, mobile",86147,1,1,0.25
7600,"China, mobile",8615,1,1,0.25
7601,"China, mobile",86180,1,1,0.25
7602,"China, mobile",86182,1,1,0.25
7603,"China, mobile",86183,1,1,0.25
7604,"China, mobile",86185,1,1,0.25
7605,"China, mobile",86186,1,1,0.25
7606,"China, mobile",86187,1,1,0.25
7607,"China, mobile",86188,1,1,0.25
7608,"China, mobile",86189,1,1,0.25
7609,Inmarsat SNAC,870,7,,9.95
7610,Inmarsat B (SNAC) -S,87030,7,,9.95
7611,Inmarsat B (SNAC) -S,87031,7,,9.95
7612,Inmarsat B (SNAC) -S,87032,7,,9.95
7613,Inmarsat B (SNAC) -S,87033,7,,9.95
7614,Inmarsat B (SNAC) -S,87034,7,,9.95
7615,Inmarsat B (SNAC) -S,87035,7,,9.95
7616,Inmarsat B (SNAC) -S,87036,7,,9.95
7617,Inmarsat B (SNAC) -S,87037,7,,9.95
7618,Inmarsat B (SNAC) -S,87038,7,,9.95
7619,Inmarsat B HSD (SNAC) -S,87039,7,,9.95
7620,Inmarsat (SNAC) Aero,8705,7,,9.95
7621,Inmarsat M4 (SNAC) HSD,87060,7,,9.95
7622,Inmarsat M (SNAC) Except Pacific,87061,7,,9.95
7623,Inmarsat M (SNAC) Except Pacific,87062,7,,9.95
7624,Inmarsat M (SNAC) Except Pacific,87063,7,,9.95
7625,Inmarsat M (SNAC) Except Pacific,87064,7,,9.95
7626,Inmarsat M (SNAC) Except Pacific,87065,7,,9.95
7627,Inmarsat M (SNAC) Except Pacific,87066,7,,9.95
7628,Inmarsat M (SNAC) Except Pacific,87067,7,,9.95
7629,Inmarsat M (SNAC) Except Pacific,87068,7,,9.95
7630,Inmarsat M (SNAC) Except Pacific,87069,7,,9.95
7631,Inmarsat Mini-M Fleet,87076,7,,9.95
7632,Inmarsat B GAN,87077,7,,9.95
7633,Maritime mobile Service,875,7,,9.95
7634,Maritime mobile Service,876,7,,9.95
7635,Maritime mobile Service,877,7,,9.95
7636,Universal Personal Telecomunication Services,878,7,,9.95
7637,Maritime mobile Service,879,7,,9.95
7638,Bangladesh,880,2,,0.20
7639,"Bangladesh, mobile",8801,2,1,0.40
7640,"Bangladesh, Dhaka",8802,2,,0.20
7641,"Bangladesh, Chittaong",88031,2,,0.20
7642,"Bangladesh, Sylhet",880821,2,,0.20
7643,Ellipso,8813,7,,9.95
7644,Iridium,8816,7,,9.95
7645,Iridium,8817,7,,9.95
7646,Globalstar,8818,7,,9.95
7647,Globalstar,8819,7,,9.95
7648,"International Networks, shared code",882,7,,9.95
7649,EMSAT,88213,7,,9.95
7650,"Thuraya, satellite",88216,7,,9.95
7651,Maritime Communications Partner,88232,7,,9.95
7652,Oration Technologies,88233,7,,9.95
7653,Antarctica Global Networks,88234,7,,9.95
7654,InSat,88241,7,,9.95
7655,"International Networks, shared code",883,7,,9.95
7656,Taiwan,886,1,,0.05
7657,"Taiwan, Taipei",8862,1,,0.05
7658,"Taiwan, mobile",88660,1,1,0.25
7659,"Taiwan, mobile",88670,1,1,0.25
7660,"Taiwan, mobile",8869,1,1,0.25
7661,Turkey,90,2,,0.20
7662,Turkey,90212,2,,0.20
7663,Turkey,90216,2,,0.20
7664,"Cyprus, North",90392,2,,0.20
7665,"Turkey, mobile",905,2,1,0.40
7666,"Turkey, mobile",9050,2,1,0.40
7667,"Turkey, mobile",9053,2,1,0.40
7668,"Turkey, mobile",905338,2,1,0.40
7669,"Turkey, mobile",9054,2,1,0.40
7670,"Turkey, mobile",9054285,2,1,0.40
7671,"Turkey, mobile",9054286,2,1,0.40
7672,"Turkey, mobile",9054287,2,1,0.40
7673,"Turkey, mobile",9054288,2,1,0.40
7674,"Turkey, mobile",9054698,2,1,0.40
7675,"Turkey, mobile",9054699,2,1,0.40
7676,"Turkey, mobile",9054881,2,1,0.40
7677,"Turkey, mobile",9054882,2,1,0.40
7678,"Turkey, mobile",9054883,2,1,0.40
7679,"Turkey, mobile",9054884,2,1,0.40
7680,"Turkey, mobile",9054885,2,1,0.40
7681,"Turkey, mobile",9054886,2,1,0.40
7682,"Turkey, mobile",9054887,2,1,0.40
7683,"Turkey, mobile",9054888,2,1,0.40
7684,"Turkey, mobile",9054889,2,1,0.40
7685,"Turkey, mobile",9055,2,1,0.40
7686,India,91,2,,0.20
7687,"India, New Delhi",9111,2,,0.20
7688,"India, Punjab",9116,2,,0.20
7689,"India, Punjab",9117,2,,0.20
7690,"India, Punjab",9118,2,,0.20
7691,"India, Bombay",9122,2,,0.20
7692,"India, Calcutta",9133,2,,0.20
7693,India,9140,2,,0.20
7694,"India, mobile",9192,2,1,0.40
7695,"India, mobile",9193,2,1,0.40
7696,"India, mobile BSNL",9194,2,1,0.40
7697,"India, mobile",9197,2,1,0.40
7698,"India, mobile",9198,2,1,0.40
7699,"India, mobile",9199,2,1,0.40
7700,"India, mobile",919906,2,1,0.40
7701,"India, mobile",919932,2,1,0.40
7702,"India, mobile",919934,2,1,0.40
7703,"India, mobile",919935,2,1,0.40
7704,"India, mobile",919936,2,1,0.40
7705,"India, mobile",919937,2,1,0.40
7706,Pakistan,92,3,,0.30
7707,"Pakistan, Karachi",9221,3,,0.30
7708,"Pakistan, mobile",923,3,1,0.50
7709,"Pakistan, Lahore",9242,3,,0.30
7710,"Pakistan, Islamabad",9251,3,,0.30
7711,Afghanistan,93,4,,0.75
7712,"Afghanistan, mobile",937,4,1,0.95
7713,"Afghanistan, AWCC mobile",9370,4,1,0.95
7714,"Afghanistan, Roshan mobile",9372,4,1,0.95
7715,"Afghanistan, Wasel mobile",937500,4,1,0.95
7716,"Afghanistan, Wasel mobile",937501,4,1,0.95
7717,"Afghanistan, Wasel mobile",937502,4,1,0.95
7718,"Afghanistan, Wasel mobile",937503,4,1,0.95
7719,"Afghanistan, Wasel mobile",937504,4,1,0.95
7720,"Afghanistan, MTN mobile",9377,4,1,0.95
7721,"Afghanistan, Etisalat mobile",9378,4,1,0.95
7722,"Afghanistan, Roshan mobile",9379,4,1,0.95
7723,Sri Lanka,94,3,,0.30
7724,"Sri Lanka, SLT",94112,3,,0.30
7725,"Sri Lanka, SLT",94113,3,,0.30
7726,"Sri Lanka, Lankabell",94115,3,,0.30
7727,"Sri Lanka, MTN",94117,3,,0.30
7728,"Sri Lanka, SLT",9419733,3,,0.30
7729,"Sri Lanka, SLT",94212,3,,0.30
7730,"Sri Lanka, SLT",94213,3,,0.30
7731,"Sri Lanka, Lankabell",94215,3,,0.30
7732,"Sri Lanka, MTN",94217,3,,0.30
7733,"Sri Lanka, SLT",94232,3,,0.30
7734,"Sri Lanka, SLT",94233,3,,0.30
7735,"Sri Lanka, Lankabell",94235,3,,0.30
7736,"Sri Lanka, MTN",94237,3,,0.30
7737,"Sri Lanka, SLT",94242,3,,0.30
7738,"Sri Lanka, SLT",94243,3,,0.30
7739,"Sri Lanka, Lankabell",94245,3,,0.30
7740,"Sri Lanka, MTN",94247,3,,0.30
7741,"Sri Lanka, SLT",94252,3,,0.30
7742,"Sri Lanka, SLT",94253,3,,0.30
7743,"Sri Lanka, Lankabell",94255,3,,0.30
7744,"Sri Lanka, MTN",94257,3,,0.30
7745,"Sri Lanka, SLT",94262,3,,0.30
7746,"Sri Lanka, SLT",94263,3,,0.30
7747,"Sri Lanka, Lankabell",94265,3,,0.30
7748,"Sri Lanka, MTN",94267,3,,0.30
7749,"Sri Lanka, SLT",94272,3,,0.30
7750,"Sri Lanka, SLT",94273,3,,0.30
7751,"Sri Lanka, Lankabell",94275,3,,0.30
7752,"Sri Lanka, MTN",94277,3,,0.30
7753,"Sri Lanka, SLT",94312,3,,0.30
7754,"Sri Lanka, SLT",94313,3,,0.30
7755,"Sri Lanka, Lankabell",94315,3,,0.30
7756,"Sri Lanka, MTN",94317,3,,0.30
7757,"Sri Lanka, SLT",94322,3,,0.30
7758,"Sri Lanka, SLT",94323,3,,0.30
7759,"Sri Lanka, Lankabell",94325,3,,0.30
7760,"Sri Lanka, MTN",94327,3,,0.30
7761,"Sri Lanka, SLT",94332,3,,0.30
7762,"Sri Lanka, SLT",94333,3,,0.30
7763,"Sri Lanka, Lankabell",94335,3,,0.30
7764,"Sri Lanka, MTN",94337,3,,0.30
7765,"Sri Lanka, SLT",94342,3,,0.30
7766,"Sri Lanka, SLT",94343,3,,0.30
7767,"Sri Lanka, Lankabell",94345,3,,0.30
7768,"Sri Lanka, MTN",94347,3,,0.30
7769,"Sri Lanka, SLT",94352,3,,0.30
7770,"Sri Lanka, SLT",94353,3,,0.30
7771,"Sri Lanka, Lankabell",94355,3,,0.30
7772,"Sri Lanka, MTN",94357,3,,0.30
7773,"Sri Lanka, SLT",94362,3,,0.30
7774,"Sri Lanka, SLT",94363,3,,0.30
7775,"Sri Lanka, Lankabell",94365,3,,0.30
7776,"Sri Lanka, MTN",94367,3,,0.30
7777,"Sri Lanka, SLT",94372,3,,0.30
7778,"Sri Lanka, SLT",94373,3,,0.30
7779,"Sri Lanka, Lankabell",94375,3,,0.30
7780,"Sri Lanka, MTN",94377,3,,0.30
7781,"Sri Lanka, SLT",94382,3,,0.30
7782,"Sri Lanka, SLT",94383,3,,0.30
7783,"Sri Lanka, Lankabell",94385,3,,0.30
7784,"Sri Lanka, MTN",94387,3,,0.30
7785,"Sri Lanka, SLT",94412,3,,0.30
7786,"Sri Lanka, SLT",94413,3,,0.30
7787,"Sri Lanka, Lankabell",94415,3,,0.30
7788,"Sri Lanka, MTN",94417,3,,0.30
7789,"Sri Lanka, SLT",94452,3,,0.30
7790,"Sri Lanka, SLT",94453,3,,0.30
7791,"Sri Lanka, Lankabell",94455,3,,0.30
7792,"Sri Lanka, MTN",94457,3,,0.30
7793,"Sri Lanka, SLT",94472,3,,0.30
7794,"Sri Lanka, SLT",94473,3,,0.30
7795,"Sri Lanka, Lankabell",94475,3,,0.30
7796,"Sri Lanka, MTN",94477,3,,0.30
7797,"Sri Lanka, SLT",94512,3,,0.30
7798,"Sri Lanka, SLT",94513,3,,0.30
7799,"Sri Lanka, Lankabell",94515,3,,0.30
7800,"Sri Lanka, MTN",94517,3,,0.30
7801,"Sri Lanka, SLT",94522,3,,0.30
7802,"Sri Lanka, SLT",94523,3,,0.30
7803,"Sri Lanka, Lankabell",94525,3,,0.30
7804,"Sri Lanka, MTN",94527,3,,0.30
7805,"Sri Lanka, SLT",94542,3,,0.30
7806,"Sri Lanka, SLT",94543,3,,0.30
7807,"Sri Lanka, Lankabell",94545,3,,0.30
7808,"Sri Lanka, MTN",94547,3,,0.30
7809,"Sri Lanka, SLT",94552,3,,0.30
7810,"Sri Lanka, SLT",94553,3,,0.30
7811,"Sri Lanka, Lankabell",94555,3,,0.30
7812,"Sri Lanka, MTN",94557,3,,0.30
7813,"Sri Lanka, SLT",94572,3,,0.30
7814,"Sri Lanka, SLT",94573,3,,0.30
7815,"Sri Lanka, Lankabell",94575,3,,0.30
7816,"Sri Lanka, MTN",94577,3,,0.30
7817,"Sri Lanka, SLT",94602,3,,0.30
7818,"Sri Lanka, SLT",94632,3,,0.30
7819,"Sri Lanka, SLT",94633,3,,0.30
7820,"Sri Lanka, Lankabell",94635,3,,0.30
7821,"Sri Lanka, MTN",94637,3,,0.30
7822,"Sri Lanka, SLT",94652,3,,0.30
7823,"Sri Lanka, SLT",94653,3,,0.30
7824,"Sri Lanka, Lankabell",94655,3,,0.30
7825,"Sri Lanka, MTN",94657,3,,0.30
7826,"Sri Lanka, SLT",94662,3,,0.30
7827,"Sri Lanka, SLT",94663,3,,0.30
7828,"Sri Lanka, Lankabell",94665,3,,0.30
7829,"Sri Lanka, MTN",94667,3,,0.30
7830,"Sri Lanka, SLT",94672,3,,0.30
7831,"Sri Lanka, SLT",94673,3,,0.30
7832,"Sri Lanka, Lankabell",94675,3,,0.30
7833,"Sri Lanka, MTN",94677,3,,0.30
7834,"Sri Lanka, mobile",947,3,1,0.50
7835,"Sri Lanka, mobile Mobitel",9471,3,1,0.50
7836,"Sri Lanka, mobile Bharti",9475,3,1,0.50
